platform,query,product_name,current_price,original_price,discount_pct,savings_amount,rating,urgency_text,has_urgency,fake_discount_flag,suspicious_discount,product_url,full_text
Myntra,watches,D'SIGNER Bracelet Style Analogue Watch,11996.0,14995.0,20.0,2999.0,,None,False,No,False,https://www.myntra.com/watches/d%27signer/dsigner-men-stainless-steel-bracelet-style-straps-analogue-multi-function-watch-916bm3g/37160829/buy,D'SIGNER Bracelet Style Analogue Watch Sizes: Onesize Rs. 11996 Rs. 14995 (20% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,SHRINATHJI GROUPS Men Date Aperture Watch,1169.0,5999.0,81.0,4830.0,,None,False,No,True,https://www.myntra.com/watches/shrinathji+groups/shrinathji-groups-men-printed-dial--straps-analogue-date-aperture-watch-lr07-lr142/42091488/buy,NEW SHRINATHJI GROUPS Men Date Aperture Watch Sizes: Onesize Rs. 1169 Rs. 5999 (81% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,SANSIMAYO Men Quartz Analogue Watch,6680.0,,,,,None,False,Unknown,False,https://www.myntra.com/watches/sansimayo/sansimayo-uicto-men-quartz-analogue-watch-sm-m-168-br-g-g/36616168/buy,SANSIMAYO Men Quartz Analogue Watch Sizes: Onesize Rs. 6680 VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,LONDON FOG London Fog Oxford Watch,1449.0,2990.0,52.0,1541.0,,None,False,No,False,https://www.myntra.com/watches/london+fog/london-fog-men-dial--stainless-steel-bracelet-style-straps-analogue-watch-lfm10008-22/40327494/buy,AD LONDON FOG London Fog Oxford Watch Sizes: Onesize Rs. 1449 Rs. 2990 (52% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,SANSIMAYO Men Watch,6680.0,,,,,None,False,Unknown,False,https://www.myntra.com/watches/sansimayo/sansimayo-uicto-men-dial--bracelet-style-straps-analogue-watch-sm-m-168-b-g-b/36616166/buy,SANSIMAYO Men Watch Sizes: Onesize Rs. 6680 VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,SWADESI STUFF Men Patterned Dial Watch,449.0,2995.0,85.0,2546.0,,None,False,No,True,https://www.myntra.com/watches/swadesi+stuff/swadesi-stuff-men-patterned-dial--bracelet-style-straps-analogue-watch-sds-168-red-9/36197233/buy,SWADESI STUFF Men Patterned Dial Watch Sizes: Onesize Rs. 449 Rs. 2995 (85% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,Daniel Hechter Men Watch,2199.0,4899.0,55.0,2700.0,4.2,None,False,No,False,https://www.myntra.com/watches/daniel+hechter/daniel-hechter-men-bracelet-style-straps-analogue-watch-dhm1021-01/36689156/buy,4.2 | 16 AD Daniel Hechter Men Watch Sizes: Onesize Rs. 2199 Rs. 4899 (55% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,French Connection Men Reset Time Watch,1155.0,5250.0,78.0,4095.0,4.3,None,False,No,True,https://www.myntra.com/watches/french+connection/french-connection-men-dial--around-straps-reset-time-analogue-watch-fcn0148brl/33743941/buy,4.3 | 57 AD French Connection Men Reset Time Watch Sizes: Onesize Rs. 1155 Rs. 5250 (78% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,French Connection Women Analogue Watch,1812.0,7250.0,75.0,5438.0,4.3,None,False,No,True,https://www.myntra.com/watches/french+connection/french-connection-women-embellished-dial-analogue-watch-fcn054c/25825864/buy,4.3 | 339 AD French Connection Women Analogue Watch Sizes: Onesize Rs. 1812 Rs. 7250 (75% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,LONDON FOG London Fog Oxford Watch,1899.0,3990.0,52.0,2091.0,4.8,None,False,No,False,https://www.myntra.com/watches/london+fog/london-fog-men-embellished-dial--straps-analogue-chronograph-watch-lfm10003-02/40327470/buy,4.8 | 5 AD LONDON FOG London Fog Oxford Watch Sizes: Onesize Rs. 1899 Rs. 3990 (52% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,French Connection Women Straps Watch,1741.0,6450.0,73.0,4709.0,3.9,Only Few Left,True,No,True,https://www.myntra.com/watches/french+connection/french-connection-women-embellished-dial--bracelet-style-straps-analogue-watch-fcn0117sm-u/31581915/buy,3.9 | 16 AD French Connection Women Straps Watch Sizes: Onesize Rs. 1741 Rs. 6450 (73% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,French Connection Men Analogue  Watch,2086.0,7450.0,72.0,5364.0,4.4,None,False,No,True,https://www.myntra.com/watches/french+connection/french-connection-men-stainless-steel-straps-analogue-watch-fcw08gm/26467308/buy,4.4 | 17 AD French Connection Men Analogue  Watch Sizes: Onesize Rs. 2086 Rs. 7450 (72% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,French Connection Men Analog Watch Gift Set,2465.0,7250.0,66.0,4785.0,4.3,None,False,No,False,https://www.myntra.com/watch-gift-set/french+connection/french-connection-men-analog-watch-with-bracelet-gift-set-fcw01gm/25670850/buy,4.3 | 123 AD French Connection Men Analog Watch Gift Set Sizes: Onesize Rs. 2465 Rs. 7250 (66% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,watches,SALTY Square Dial Analogue Watch,1395.0,3098.0,55.0,1703.0,,Only Few Left,True,No,False,https://www.myntra.com/watches/salty/salty-women-square-dial-analogue-watch-wt-s-0006-s-bu/36018735/buy,AD SALTY Square Dial Analogue Watch Sizes: Onesize Rs. 1395 Rs. 3098 (55% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,ZOUK Women Structured Tote Bag,1695.0,5465.0,69.0,3770.0,4.6,None,False,No,False,https://www.myntra.com/handbags/zouk/zouk--women-printed-structured-tote-bag/30944250/buy,4.6 | 4.7k AD ZOUK Women Structured Tote Bag Sizes: Onesize Rs. 1695 Rs. 5465 (69% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Exotic Women Textured Shoulder Bag,1709.0,5999.0,72.0,4290.0,4.2,None,False,No,True,https://www.myntra.com/handbags/exotic/exotic-women-textured-structured-shoulder-bag/36079985/buy,4.2 | 82 AD Exotic Women Textured Shoulder Bag Sizes: L Rs. 1709 Rs. 5999 (72% OFF) VIEW SIMILAR wishlist Select a size L
Myntra,bags,WROGN Unisex Duffle Bag 40 L,958.0,3999.0,76.0,3041.0,4.5,None,False,No,True,https://www.myntra.com/duffel-bag/wrogn/wrogn-large-sports-or-gym-duffel-bag-40-l/34177555/buy,4.5 | 64 WROGN Unisex Duffle Bag 40 L Sizes: Onesize Rs. 958 Rs. 3999 (76% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Mast & Harbour Unisex Textured Laptop Bag,699.0,2499.0,72.0,1800.0,,None,False,No,True,https://www.myntra.com/laptop-bag/mast+%26+harbour/mast--harbour-unisex-textured-laptop-bag/39416959/buy,"4 | 7 Mast & Harbour Unisex Textured Laptop Bag Sizes: Upto 14"" Rs. 699 Rs. 2499 (Rs. 1800 OFF) VIEW SIMILAR wishlist Select a size Upto 14"""
Myntra,bags,Safari Zuno Suitcase,1549.0,9899.0,84.4,8350.0,4.3,None,False,No,True,https://www.myntra.com/trolley-bag/safari/safari-zuno-champagne-hard-sided-8-wheel-cabin-trolley-bag-suitcase/41463731/buy,4.3 | 925 AD Safari Zuno Suitcase Sizes: S Rs. 1549 Rs. 9899 (Rs. 8350 OFF) VIEW SIMILAR wishlist Select a size S
Myntra,bags,Jack & Jones Shopper Sling Bag,699.0,999.0,30.0,300.0,4.3,None,False,No,False,https://www.myntra.com/handbags/jack+%26+jones/jack--jones-printed-shopper-sling-bag/30737856/buy,4.3 | 816 Jack & Jones Shopper Sling Bag Sizes: Onesize Rs. 699 Rs. 999 (30% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,WROGN Unisex Backpack with USB Port 23L,524.0,3499.0,85.0,2975.0,4.3,None,False,No,True,https://www.myntra.com/backpacks/wrogn/wrogn-unisex-backpack-with-usb-charging-port-23l/23849642/buy,4.3 | 9.7k WROGN Unisex Backpack with USB Port 23L Sizes: 40 L Rs. 524 Rs. 3499 (85% OFF) VIEW SIMILAR wishlist Select a size 40 L
Myntra,bags,ZOUK Structured Handheld Bag,1515.0,5249.0,71.0,3734.0,4.6,None,False,No,True,https://www.myntra.com/handbags/zouk/zouk-floral-structured-handheld-bag/24921374/buy,4.6 | 3.7k AD ZOUK Structured Handheld Bag Sizes: Onesize Rs. 1515 Rs. 5249 (71% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Marks & Spencer Women Leather Foldover Clutch,1249.0,2499.0,50.0,1250.0,4.4,None,False,No,False,https://www.myntra.com/clutches/marks+%26+spencer/marks--spencer-small-leather-foldover-purse/32185572/buy,4.4 | 11 Marks & Spencer Women Leather Foldover Clutch Sizes: Onesize Rs. 1249 Rs. 2499 (50% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,WROGN X fwd Unisex Backpacks 45 L,719.0,3599.0,80.0,2880.0,4.5,Only Few Left,True,No,True,https://www.myntra.com/backpacks/wrogn+x+fwd/wrogn-x-fwd-unisex-ergonomic-shoulder-strap-backpack-up-to-18-inch-45-l/28966610/buy,4.5 | 1.6k WROGN X fwd Unisex Backpacks 45 L Sizes: Onesize Rs. 719 Rs. 3599 (Rs. 2880 OFF) Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,ZOUK Printed Leather Shoulder Bag,1499.0,4863.0,69.2,3364.0,4.6,None,False,No,False,https://www.myntra.com/handbags/zouk/zouk-women-handicraft-fabric--vegan-leather-shoulder-tote-bag/12643220/buy,4.6 | 17.5k AD ZOUK Printed Leather Shoulder Bag Sizes: Onesize Rs. 1499 Rs. 4863 (Rs. 3364 OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,MomsyStore Women Leather Backpacks,999.0,2799.0,64.0,1800.0,,None,False,No,False,https://www.myntra.com/backpacks/momsystore/momsystore-women-graphic-backpack/41919451/buy,MomsyStore Women Leather Backpacks Sizes: Onesize Rs. 999 Rs. 2799 (64% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Gulaab Jaipur Cotton Quilted Tote Bag,1099.0,2399.0,54.0,1300.0,4.2,None,False,No,False,https://www.myntra.com/handbags/gulaab+jaipur/gulaab-jaipur-animal-printed-cotton-quilted-tote-bag/34361096/buy,4.2 | 6 Gulaab Jaipur Cotton Quilted Tote Bag Sizes: Onesize Rs. 1099 Rs. 2399 (54% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Safari Zuno Suitcase,1999.0,11999.0,83.3,10000.0,4.3,None,False,No,True,https://www.myntra.com/trolley-bag/safari/safari-zuno-champagne-hard-sided-8-wheel-medium-trolley-bag-suitcase/41463732/buy,4.3 | 1.6k AD Safari Zuno Suitcase Sizes: M Rs. 1999 Rs. 11999 (Rs. 10000 OFF) VIEW SIMILAR wishlist Select a size M
Myntra,bags,Levis Sling Bag,1516.0,3369.0,55.0,1853.0,,None,False,No,False,https://www.myntra.com/handbags/levis/levis-unisex-black-solid-crossbody-bag/37531852/buy,Levis Sling Bag Sizes: Onesize Rs. 1516 Rs. 3369 (55% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Allen Solly Herringbone Printed Backpack,1443.0,3799.0,62.0,2356.0,4.6,Only Few Left,True,No,False,https://www.myntra.com/backpacks/allen+solly/allen-solly-women-herringbone-printed-backpack/30918883/buy,4.6 | 146 Allen Solly Herringbone Printed Backpack Sizes: Onesize Rs. 1443 Rs. 3799 (62% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Wildcraft Women Graphic Backpack,397.0,1599.0,75.2,1202.0,4.4,None,False,No,True,https://www.myntra.com/backpacks/wildcraft/wildcraft-women-blue-graphic-backpack/10293735/buy,4.4 | 54.9k AD Wildcraft Women Graphic Backpack Sizes: Onesize Rs. 397 Rs. 1599 (Rs. 1202 OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,SWISS HORN Men Chest Backpack,599.0,1999.0,70.0,1400.0,4.4,None,False,No,True,https://www.myntra.com/handbags/swiss+horn/swiss-horn-men-antitheft-waterproof-chest-backpack/35277390/buy,4.4 | 257 SWISS HORN Men Chest Backpack Sizes: Onesize Rs. 599 Rs. 1999 (70% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,SPOTIC Men Textured Sling Bag,497.0,2499.0,80.0,2002.0,4.3,None,False,No,True,https://www.myntra.com/handbags/spotic/spotic-men-textured-crossbody-sling-bag/31818228/buy,4.3 | 106 SPOTIC Men Textured Sling Bag Sizes: S Rs. 497 Rs. 2499 (80% OFF) VIEW SIMILAR wishlist Select a size S
Myntra,bags,DailyObjects Beige Pedal Daypack,1349.0,2499.0,46.0,1150.0,4.5,None,False,No,False,https://www.myntra.com/backpacks/dailyobjects/dailyobjects-beige-pedal-daypack/26292760/buy,4.5 | 1.2k AD DailyObjects Beige Pedal Daypack Sizes: Onesize Rs. 1349 Rs. 2499 (46% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,PROGONE ENTERPRISE Men Solid Crossbody Backpack,561.0,2500.0,78.0,1939.0,4.2,None,False,No,True,https://www.myntra.com/backpacks/progone+enterprise/progone-enterprise-men-solid-crossbody-compact-travel-backpack/36786056/buy,4.2 | 499 PROGONE ENTERPRISE Men Solid Crossbody Backpack Sizes: Onesize Rs. 561 Rs. 2500 (78% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Spinsell Women Leather Backpacks,999.0,1999.0,50.0,1000.0,,None,False,No,False,https://www.myntra.com/backpacks/spinsell/spinsell-women-graphic-backpack/41920832/buy,Spinsell Women Leather Backpacks Sizes: Onesize Rs. 999 Rs. 1999 (50% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,IRTH by House of Titan Reese Cherry Red Sling Bag,1747.0,3495.0,50.0,1748.0,4.9,None,False,No,False,https://www.myntra.com/handbags/irth+by+house+of+titan/irth-by-house-of-titan-reese-cherry-red-sling-bag/39233961/buy,4.9 | 24 AD IRTH by House of Titan Reese Cherry Red Sling Bag Sizes: S Rs. 1747 Rs. 3495 (50% OFF) VIEW SIMILAR wishlist Select a size S
Myntra,bags,Jack & Jones Structured Sling Bag,999.0,,,,4.3,Only Few Left,True,Unknown,False,https://www.myntra.com/handbags/jack+%26+jones/jack--jones-printed-structured-sling-bag/30737860/buy,4.3 | 816 Jack & Jones Structured Sling Bag Sizes: Onesize Rs. 999 Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Caprese Structured Satchel & Quilted,699.0,3499.0,80.0,2800.0,4.5,Only Few Left,True,No,True,https://www.myntra.com/handbags/caprese/caprese-structured-satchel-with-quilted/36734660/buy,4.5 | 76 AD Caprese Structured Satchel & Quilted Sizes: M Rs. 699 Rs. 3499 (80% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size M
Myntra,bags,UnfoldSelf Sling Clutch,749.0,3999.0,81.0,3250.0,,Only Few Left,True,No,True,https://www.myntra.com/clutches/unfoldself/unfoldself-mini-pearls-kundan-clutch/42546126/buy,UnfoldSelf Sling Clutch Sizes: Onesize Rs. 749 Rs. 3999 (81% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Safari Hard-Sided Medium Trolley Bag,2149.0,11999.0,82.0,9850.0,4.2,None,False,No,True,https://www.myntra.com/trolley-bag/safari/safari-luma-neo-printed-hard-sided-medium-trolley-bag/36105030/buy,4.2 | 182 Safari Hard-Sided Medium Trolley Bag Sizes: M Rs. 2149 Rs. 11999 (82% OFF) VIEW SIMILAR wishlist Select a size M
Myntra,bags,Exotic Structured Handheld Bag,1099.0,2299.0,52.0,1200.0,4.7,None,False,No,False,https://www.myntra.com/handbags/exotic/exotic-printed-structured-handheld-bag/41897745/buy,4.7 | 10 AD Exotic Structured Handheld Bag Sizes: S/M Rs. 1099 Rs. 2299 (52% OFF) VIEW SIMILAR wishlist Select a size S/M
Myntra,bags,Alt by Zouk Leather Bucket Handheld Bag,1214.0,3356.0,64.0,2142.0,4.5,None,False,No,False,https://www.myntra.com/handbags/alt+by+zouk/alt-by-zouk--kashmir-blooms-floral-printed-leather-bucket-handheld-bag/34008214/buy,4.5 | 299 Alt by Zouk Leather Bucket Handheld Bag Sizes: Onesize Rs. 1214 Rs. 3356 (64% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Alt by Zouk Floral Leather Handheld Bag,1214.0,3356.0,64.0,2142.0,4.5,None,False,No,False,https://www.myntra.com/handbags/alt+by+zouk/alt-by-zouk--floral-printed-leather-half-moon-handheld-bag/34008218/buy,4.5 | 304 Alt by Zouk Floral Leather Handheld Bag Sizes: Onesize Rs. 1214 Rs. 3356 (64% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Safari Set Of 2 Trolley Suitcase,3749.0,19898.0,81.2,16149.0,4.4,None,False,No,True,https://www.myntra.com/trolley-bag/safari/safari-accent-green-set-of-2-hard-side-8-wheel-cabin--medium-trolley-bag-suitcase/30096882/buy,4.4 | 1.9k AD Safari Set Of 2 Trolley Suitcase Sizes: Pack Rs. 3749 Rs. 19898 (Rs. 16149 OFF) VIEW SIMILAR wishlist Select a size Pack
Myntra,bags,uppercase Flux Sling Bag for Men & Women,1199.0,1500.0,20.0,301.0,,None,False,No,False,https://www.myntra.com/handbags/uppercase/uppercase-sling-bag/42076396/buy,NEW uppercase Flux Sling Bag for Men & Women Sizes: Onesize Rs. 1199 Rs. 1500 (20% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,FOR THE BEAUTIFUL YOU Embroidered Box Clutch,1080.0,2499.0,57.0,1419.0,4.5,None,False,No,False,https://www.myntra.com/clutches/for+the+beautiful+you/for-the-beautiful-you-embroidered-box-clutch/36979256/buy,4.5 | 337 FOR THE BEAUTIFUL YOU Embroidered Box Clutch Sizes: Onesize Rs. 1080 Rs. 2499 (57% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Metro PU Structured Handheld Bag with Tasselled,996.0,2490.0,60.0,1494.0,4.6,None,False,No,False,https://www.myntra.com/handbags/metro/metro-green-pu-structured-handheld-bag-with-tasselled/18784474/buy,4.6 | 1.9k AD Metro PU Structured Handheld Bag with Tasselled Sizes: Onesize Rs. 996 Rs. 2490 (60% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,DailyObjects Shopper Shoulder Bag with Quilted,1699.0,2299.0,26.0,600.0,4.6,None,False,No,False,https://www.myntra.com/handbags/dailyobjects/dailyobjects-ivory-march-crossbody-bag-large/30075258/buy,4.6 | 328 DailyObjects Shopper Shoulder Bag with Quilted Sizes: M Rs. 1699 Rs. 2299 (26% OFF) VIEW SIMILAR wishlist Select a size M
Myntra,bags,HAYSCH PU Shoulder Bag,999.0,,,,,None,False,Unknown,False,https://www.myntra.com/handbags/haysch/haysch-printed-pu-shoulder-bag/39200009/buy,HAYSCH PU Shoulder Bag Sizes: Onesize Rs. 999 VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,ZOUK Women Vegan Leather Backpack,1259.0,6998.0,82.0,5739.0,4.6,None,False,No,True,https://www.myntra.com/backpacks/zouk/zouk--women-ethnic-printed-vegan-leather-backpack-with-compression-straps-up-to-16-inch/26630110/buy,4.6 | 3.5k AD ZOUK Women Vegan Leather Backpack Sizes: Onesize Rs. 1259 Rs. 6998 (82% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Puma Academy Portable Bag,649.0,1299.0,50.0,650.0,3.9,None,False,No,False,https://www.myntra.com/handbags/puma/puma-academy-portable-bag/35360811/buy,3.9 | 305 Puma Academy Portable Bag Sizes: Onesize Rs. 649 Rs. 1299 (50% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Puma Phase Kids' Small Backpack,809.0,1799.0,55.0,990.0,3.9,None,False,No,False,https://www.myntra.com/backpacks/puma/puma-phase-kids-lightweight-small-backpack/38043973/buy,3.9 | 299 Puma Phase Kids' Small Backpack Sizes: Onesize Rs. 809 Rs. 1799 (55% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Exotic Structured Shoulder Bag,1623.0,3999.0,59.0,2376.0,,None,False,No,False,https://www.myntra.com/handbags/exotic/exotic-sling-bag/41486129/buy,AD NEW Exotic Structured Shoulder Bag Sizes: S/M Rs. 1623 Rs. 3999 (59% OFF) VIEW SIMILAR wishlist Select a size S/M
Myntra,bags,Wildcraft Unisex My Style 2 Backpack,436.0,1499.0,70.9,1063.0,4.3,None,False,No,True,https://www.myntra.com/backpacks/wildcraft/wildcraft-unisex-black-my-style-2-backpack/14480070/buy,4.3 | 12.2k Wildcraft Unisex My Style 2 Backpack Sizes: Onesize Rs. 436 Rs. 1499 (Rs. 1063 OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,MomsyStore Women PU Backpacks,999.0,2199.0,55.0,1200.0,,None,False,No,False,https://www.myntra.com/backpacks/momsystore/momsystore-women-graphic-backpack/41918950/buy,MomsyStore Women PU Backpacks Sizes: Onesize Rs. 999 Rs. 2199 (55% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Assembly Hard Cabin-Sized Trolley Bag,3399.0,6249.0,46.0,2850.0,4.5,None,False,No,False,https://www.myntra.com/trolley-bag/assembly/assembly-textured-360-degree-rotation-hard-cabin-sized-trolley-bag-40l/20702948/buy,4.5 | 270 AD Assembly Hard Cabin-Sized Trolley Bag Sizes: S Rs. 3399 Rs. 6249 (46% OFF) VIEW SIMILAR wishlist Select a size S
Myntra,bags,Police PU Sling Bag,1499.0,2999.0,50.0,1500.0,4.4,None,False,No,False,https://www.myntra.com/handbags/police/police-textured-pu-sling-bag/42349735/buy,4.4 | 7 Police PU Sling Bag Sizes: Onesize Rs. 1499 Rs. 2999 (50% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,MuscleBlaze Large Sports or Gym Duffel Bag,999.0,1649.0,39.0,650.0,4.6,None,False,No,False,https://www.myntra.com/duffel-bag/muscleblaze/muscleblaze-large-sports-or-gym-duffel-bag/28551402/buy,4.6 | 630 MuscleBlaze Large Sports or Gym Duffel Bag Sizes: Onesize Rs. 999 Rs. 1649 (39% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,AMERICAN TOURISTER Hard Medium Trolley Suitcase,3099.0,8780.0,64.7,5681.0,4.5,None,False,No,False,https://www.myntra.com/trolley-bag/american+tourister/american-tourister-charcoal-grey-solid-hard-barcelona-medium-trolley-suitcase---69-cm/12299168/buy,4.5 | 692 AD AMERICAN TOURISTER Hard Medium Trolley Suitcase Sizes: M Rs. 3099 Rs. 8780 (Rs. 5681 OFF) VIEW SIMILAR wishlist Select a size M
Myntra,bags,Mochi Unisex Textured Laptop Bag,1194.0,1990.0,40.0,796.0,4.6,None,False,No,False,https://www.myntra.com/laptop-bag/mochi/mochi-unisex-textured-laptop-bag/31537044/buy,"4.6 | 928 Mochi Unisex Textured Laptop Bag Sizes: 18"" and Above Rs. 1194 Rs. 1990 (40% OFF) VIEW SIMILAR wishlist Select a size 18"" and Above"
Myntra,bags,WROGN Backpack with USB Port 31L,559.0,3499.0,84.0,2940.0,4.3,None,False,No,True,https://www.myntra.com/backpacks/wrogn/wrogn-brand-logo-laptop-backpack-with-usb-charging-port-31l/22226446/buy,4.3 | 9.7k WROGN Backpack with USB Port 31L Sizes: 40 L Rs. 559 Rs. 3499 (Rs. 2940 OFF) VIEW SIMILAR wishlist Select a size 40 L
Myntra,bags,Mochi Structured Sling Bag,1259.0,2290.0,45.0,1031.0,4.7,None,False,No,False,https://www.myntra.com/handbags/mochi/mochi-structured-sling-bag/31164142/buy,4.7 | 313 AD Mochi Structured Sling Bag Sizes: Onesize Rs. 1259 Rs. 2290 (45% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Mochi Shopper Handheld Bag,801.0,2290.0,65.0,1489.0,4.5,Only Few Left,True,No,False,https://www.myntra.com/handbags/mochi/mochi-blue-shopper-handheld-bag/17392834/buy,4.5 | 1.1k AD Mochi Shopper Handheld Bag Sizes: Onesize Rs. 801 Rs. 2290 (65% OFF) Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,ZOUK Structured Jute Shoulder Bag,1399.0,4248.0,67.1,2849.0,4.6,Only Few Left,True,No,False,https://www.myntra.com/handbags/zouk/zouk-floral-printed-structured-jute-shoulder-bag/25485604/buy,4.6 | 5.8k AD ZOUK Structured Jute Shoulder Bag Sizes: Onesize Rs. 1399 Rs. 4248 (Rs. 2849 OFF) Only Few Left! VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,Allen Solly Animal Textured Sling Bag,1063.0,2799.0,62.0,1736.0,4.3,None,False,No,False,https://www.myntra.com/handbags/allen+solly/allen-solly-crocodile-textured-pu-structured-sling-bag/21609840/buy,4.3 | 367 AD Allen Solly Animal Textured Sling Bag Sizes: Onesize Rs. 1063 Rs. 2799 (62% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,AMERICAN TOURISTER UPLAND Hard Cabin Trolley Bag,2249.0,7190.0,68.7,4941.0,4.4,None,False,No,False,https://www.myntra.com/trolley-bag/american+tourister/american-tourister-upland-textured-hard-cabin-trolley-bag/21684972/buy,4.4 | 928 AD AMERICAN TOURISTER UPLAND Hard Cabin Trolley Bag Sizes: S Rs. 2249 Rs. 7190 (Rs. 4941 OFF) VIEW SIMILAR wishlist Select a size S
Myntra,bags,ZOUK Gwalior Weaves Essential Bag,1695.0,5465.0,69.0,3770.0,4.6,None,False,No,False,https://www.myntra.com/handbags/zouk/zouk-gwalior-weaves-office-essential-tote-bag/30944242/buy,4.6 | 222 AD ZOUK Gwalior Weaves Essential Bag Sizes: Onesize Rs. 1695 Rs. 5465 (69% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,bags,LOUIS POLO Cabin Trolley Suitcase,1749.0,9099.0,80.8,7350.0,4.8,None,False,No,True,https://www.myntra.com/trolley-bag/louis+polo/louis-polo-veezoom-textured-360-degree-rotation-cabin-trolley-suitcase---47-l/40284515/buy,4.8 | 8 AD LOUIS POLO Cabin Trolley Suitcase Sizes: S Rs. 1749 Rs. 9099 (Rs. 7350 OFF) VIEW SIMILAR wishlist Select a size S
Myntra,bags,MIRAGGIO Mini Sling Bag,1649.0,2999.0,45.0,1350.0,,None,False,No,False,https://www.myntra.com/handbags/miraggio/miraggio-animal-pu-bucket-sling-bag-with-bow-detail/38838122/buy,AD MIRAGGIO Mini Sling Bag Sizes: S Rs. 1649 Rs. 2999 (45% OFF) VIEW SIMILAR wishlist Select a size S
Myntra,bags,DailyObjects Navy Pedal Daypack,1349.0,2343.0,42.0,994.0,4.4,None,False,No,False,https://www.myntra.com/backpacks/dailyobjects/dailyobjects-navy-pedal-daypack/42464263/buy,4.4 | 1.2k AD DailyObjects Navy Pedal Daypack Sizes: Onesize Rs. 1349 Rs. 2343 (42% OFF) VIEW SIMILAR wishlist Select a size Onesize
Myntra,clothing,PILOLO Boys Mid-Rise Shorts,593.0,749.0,21.0,156.0,,None,False,No,False,https://www.myntra.com/shorts/pilolo/pilolo-boys-regular-fit-mid-rise-cotton-shorts/32579400/buy,AD PILOLO Boys Mid-Rise Shorts Sizes: 5-6Y Rs. 593 Rs. 749 (21% OFF) VIEW SIMILAR wishlist Select a size 5-6Y
