platform,query,page,product_name,current_price,original_price,discount,fake_discount,rating,urgency_text,has_urgency,suspicious_discount,is_sponsored,full_text,product_url
Amazon,shoes,2,Nike,₹5397.00,"₹10,795",(50% off),No,4.4,Limited time deal,True,False,False,"Nike Nike Men Metcon 5 Training Shoes 4.4 4.4 out of 5 stars (201) Limited time deal Price, product page ₹5,397 ₹ 5,397 M.R.P: ₹10,795 M.R.P: ₹10,795 ₹10,795 (50% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Sun, 14 Jun Or fastest delivery Fri, 12 Jun Add to cart",https://www.amazon.in/Nike-5-White-Sundial-Football-Grey-Ashen-SLATE-DV3949-102-8UK/dp/B0CZHGMK3L/ref=sr_1_99?dib=eyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0&dib_tag=se&keywords=shoes&qid=1781073223
Amazon,shoes,2,U.S. POLO ASSN.,₹2591.00,"₹4,799",(46% off),No,4.2,None,False,False,False,"U.S. POLO ASSN. Mens Simon 2.0 Sneaker 4.2 4.2 out of 5 stars (77) Price, product page ₹2,591 ₹ 2,591 M.R.P: ₹4,799 M.R.P: ₹4,799 ₹4,799 (46% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/U-S-Assn-Stylish-Casual-Sneaker/dp/B0G1BQ6SF3/ref=sr_1_100?dib=eyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0&dib_tag=se&keywords=shoes&qid=1781073223
Amazon,shoes,2,U.S. POLO ASSN.,₹2199.00,"₹3,999",(45% off),No,4.2,None,False,False,False,"+4 other colors/patterns U.S. POLO ASSN. Mens 2fd-Ruben 3.0 Sneaker 4.2 4.2 out of 5 stars (159) 50+ bought in past month Price, product page ₹2,199 ₹ 2,199 M.R.P: ₹3,999 M.R.P: ₹3,999 ₹3,999 (45% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/U-S-Assn-Stylish-Casual-Sneaker/dp/B0FY7V6RXB/ref=sr_1_101?dib=eyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0&dib_tag=se&keywords=shoes&qid=1781073223
Amazon,shoes,2,Campus,₹948.00,"₹2,499",(62% off),No,4.2,None,False,False,False,"Campus Men Pod Sneakers 4.2 4.2 out of 5 stars (697) 50+ bought in past month Price, product page ₹948 ₹ 948 M.R.P: ₹2,499 M.R.P: ₹2,499 ₹2,499 (62% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow, 11 Jun Add to cart",https://www.amazon.in/Campus-Men-POD-Sneakers-WHT/dp/B0F4D8PZH8/ref=sr_1_102?dib=eyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0&dib_tag=se&keywords=shoes&qid=1781073223
Amazon,shoes,2,Bata,₹999.00,"₹1,799",(44% off),No,3.8,None,False,False,False,"Bata Men's Lace-up Formal Shoes - Brown (9 UK) (8214309) 3.8 3.8 out of 5 stars (136) 50+ bought in past month Price, product page ₹999 ₹ 999 M.R.P: ₹1,799 M.R.P: ₹1,799 ₹1,799 (44% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/Bata-Mens-Lace-up-Formal-Shoes/dp/B0C6FVMWFT/ref=sr_1_103?dib=eyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0&dib_tag=se&keywords=shoes&qid=1781073223
Amazon,shoes,2,Red Chief,₹1896.00,"₹5,399",(65% off),No,3.8,None,False,False,True,"+2 other colors/patterns Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Red Chief Nubuck Leather Casual Derby Shoes for Men | RC3429 3.8 3.8 out of 5 stars (1.1K) Price, product page ₹1,896 ₹ 1,896 M.R.P: ₹5,399 M.R.P: ₹5,399 ₹5,399 (65% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU2MzYzNDU5MjU5NTY2OjE3ODEwNzMyMjM6c3BfYnRmOjMwMDc4OTEyMDMwMzgzMjo6MDo6&url=%2FRed-Chief-Shoes-8-RC3429-022%2Fdp%2FB071WXHYKB%2Fref%3Dsr_1_105_sspa%3Fdib%3DeyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073223%26aref%3DKz7XTeUiks%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=Kz7XTeUiks&sp_cr=ZAZ
Amazon,shoes,2,Bacca Bucci,₹1207.00,"₹2,499",(52% off),No,4.2,Limited time deal,True,False,True,"+2 other colors/patterns Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Bacca Bucci Men Lace Up Sneaker Shoes 4.2 4.2 out of 5 stars (1K) Limited time deal Price, product page ₹1,207 ₹ 1,207 M.R.P: ₹2,499 M.R.P: ₹2,499 ₹2,499 (52% off) Save 2% 2% off coupon applied Save 2% with coupon (limited sizes/colours) FREE delivery Fri, 12 Jun O",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU2MzYzNDU5MjU5NTY2OjE3ODEwNzMyMjM6c3BfYnRmOjMwMTAwNTExNDM0OTQzMjo6MDo6&url=%2FBacca-Bucci%25C2%25AE-Caper-Sneakers-Breathable%2Fdp%2FB08YCXVZYB%2Fref%3Dsr_1_106_sspa%3Fdib%3DeyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073223%26aref%3D4dZVC0Plze%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=4dZVC0Plze&sp_cr=ZAZ
Amazon,shoes,2,Sixit,₹1699.00,"₹2,000",(15% off),No,3.1,Only 1 left,True,False,True,"+1 other color/pattern Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Sixit SeamTech Cricket Shoes for Men, Lightweight Breathable Air Mesh, EVA Cushioning and Rubber Stud Grip 3.1 3.1 out of 5 stars (8) Price, product page ₹1,699 ₹ 1,699 M.R.P: ₹2,000 M.R.P: ₹2,000 ₹2,000 (15% off) Up to 5% back with Amazon Pay ICICI card Up to 5% bac",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNzU2MzYzNDU5MjU5NTY2OjE3ODEwNzMyMjM6c3BfYnRmOjMwMTAwMzU3MzY1ODYzMjo6MDo6&url=%2FSixit-SeamTech-Mens-Cricket-Shoes%2Fdp%2FB0FR8XWN3P%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.e2PmuGGQJnit5kxturjpCOb_wpVwHKiCfyj6KDCcjqGUP1zVNx9DU2AM7N8g6mLZMD2zhcYvvDlwhjQoodw6ErQ75UXwhWJTPPocuoaoXkwgIu-E4uT_m6z1OqNSKvNstphIXDaA_zEzn586CfjrTYpndibG86M07El1AvfnFM_88GNgzh2x494dsVpEZuf7ai3WLUq4Xb46aOGWTxCJGiN8qmD1MUneBNrmPHWu3YuVJ87sBn0vb_xxnH8TiE-Mf5pqMzK8Ba-LUGqTwECtBvKlhGYa2dE88DgcmXD3RCs.N-hgj5daXqH6JJQONNOXeBIkrP8ezj73GQlLwuBbXr0%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073223%26aref%3DagcAeZQ3kU%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=agcAeZQ3kU&sp_cr=ZAZ
Amazon,shoes,3,FUEL,₹899.00,"₹1,999",(55% off),No,5.0,None,False,False,True,"Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know FUEL Striker Athletic Lightweight with Durable PVC Sole and Cushioned Comfort Shoes for Men's 5.0 5.0 out of 5 stars (3) Price, product page ₹899 ₹ 899 M.R.P: ₹1,999 M.R.P: ₹1,999 ₹1,999 (55% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Su",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTkwMTM5OTkyMjQwOTIzOjE3ODEwNzMyODY6c3BfYXRmX25leHQ6MzAxMTI1MTQ3NDI3MDMyOjowOjo&url=%2FFUEL-Athletic-Lightweight-Cushioned-White-6UK%2Fdp%2FB0GVZ8H7FG%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073286%26aref%3DdsqynKxgB8%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=dsqynKxgB8&sp_cr=ZAZ
Amazon,shoes,3,Boldfit,₹1299.00,"₹4,499",(71% off),No,4.0,Limited time deal,True,True,True,"+5 other colors/patterns Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Boldfit Sneakers for Man Lightweight Shoes for Men Comfortable Sneakers for Men Air Mesh Casual Shoes Mens Soft Cushion Insole Lace Up Casual Boys Shoe Sneaker DripBloc 4.0 4.0 out of 5 stars (195) 50+ bought in past month Limited time deal Price, product page ₹1,2",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTkwMTM5OTkyMjQwOTIzOjE3ODEwNzMyODY6c3BfYXRmX25leHQ6MzAwODg3MTc4NjIzMzMyOjowOjo&url=%2FBoldfit-Sneakers-Lightweight-Comfortable-DripBloc%2Fdp%2FB0FYQLYS1B%2Fref%3Dsr_1_99_sspa%3Fdib%3DeyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073286%26aref%3DfmOB9DNDUl%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=fmOB9DNDUl&sp_cr=ZAZ
Amazon,shoes,3,Campus,₹798.00,"₹1,499",(47% off),No,4.8,None,False,False,False,"Campus PABLE Kids Running Shoes 4.8 4.8 out of 5 stars (7) Price, product page ₹798 ₹ 798 M.R.P: ₹1,499 M.R.P: ₹1,499 ₹1,499 (47% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow, 11 Jun Add to cart",https://www.amazon.in/Campus-Kids-PABLE-Running-Shoes/dp/B0FLKFZ8WF/ref=sr_1_101?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286
Amazon,shoes,3,Scarpa,₹45368.39,N/A,N/A,N/A,4.6,None,False,False,False,"Scarpa Men's Instinct VS Climbing Shoe 4.6 4.6 out of 5 stars (230) Price, product page ₹45,368.39 ₹ 45,368 . 39 Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery 20 - 23 Jun Add to cart",https://www.amazon.in/SCARPA-Instinct-Rock-Climbing-Shoe/dp/B07G817KX6/ref=sr_1_102?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286
Amazon,shoes,3,Campus,₹849.00,"₹1,399",(39% off),No,4.1,None,False,False,False,"Campus Men Refresh Pro Running Shoes 4.1 4.1 out of 5 stars (3.3K) 50+ bought in past month Price, product page ₹849 ₹ 849 M.R.P: ₹1,399 M.R.P: ₹1,399 ₹1,399 (39% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/Campus-Refresh-M-BLU-Running-Shoes/dp/B08QCJG7WV/ref=sr_1_104?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286
Amazon,shoes,3,ASICS,₹3899.00,"₹6,499",(40% off),No,3.3,None,False,False,False,"ASICS Gel-Venture 10 3.3 3.3 out of 5 stars (28) Price, product page ₹3,899 ₹ 3,899 M.R.P: ₹6,499 M.R.P: ₹6,499 ₹6,499 (40% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/ASICS-Gel-Venture-Black-Running-Shoes/dp/B0FB9H822D/ref=sr_1_106?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286
Amazon,shoes,3,Bata,₹551.00,₹699,(21% off),No,4.0,None,False,False,False,"Bata Women's Slip-on Walking Shoe 4.0 4.0 out of 5 stars (3.5K) 50+ bought in past month Price, product page ₹551 ₹ 551 M.R.P: ₹699 M.R.P: ₹699 ₹699 (21% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Mon, 15 Jun Add to cart",https://www.amazon.in/Bata-Womens-Slip-Walking-Shoe/dp/B096BFMGKT/ref=sr_1_107?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286
Amazon,shoes,3,Scarpa,₹75882.00,N/A,N/A,N/A,5.0,None,False,False,False,"Scarpa Men's Kinesis Pro GTX Waterproof Gore-Tex Boots for Hiking & Backpacking, Ebony (Past Season), 7.5-8 5.0 5.0 out of 5 stars (4) Price, product page ₹75,882 ₹ 75,882 Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery 20 - 23 Jun Add to cart",https://www.amazon.in/SCARPA-Kinesis-Waterproof-Gore-Tex-Backpacking/dp/B005LCOVCK/ref=sr_1_111?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286
Amazon,shoes,3,Campus,₹1239.00,"₹2,899",(57% off),No,4.2,None,False,False,False,"Campus Men's Brisk Sneakers 4.2 4.2 out of 5 stars (1K) Price, product page ₹1,239 ₹ 1,239 M.R.P: ₹2,899 M.R.P: ₹2,899 ₹2,899 (57% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/Campus-Mens-Brisk-Sneakers-L-Sky/dp/B0DYXLV15Z/ref=sr_1_116?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286
Amazon,shoes,3,Centrino,₹739.00,"₹2,199",(66% off),No,3.6,Limited time deal,True,False,True,"+8 other colors/patterns Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Centrino Mens Running Shoes Ultra Lightweight Breathable Comfortable Walking Shoes Casual Fashion Cushioned Sneakers Mesh Workout Shoes (6712) 3.6 3.6 out of 5 stars (4.1K) Limited time deal Price, product page ₹739 ₹ 739 M.R.P: ₹2,199 M.R.P: ₹2,199 ₹2,199 (66% off",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTkwMTM5OTkyMjQwOTIzOjE3ODEwNzMyODY6c3BfbXRmOjMwMTEyMzAyODY3MTUzMjo6MDo6&url=%2FCentrino-Casual-Shoes-Mens-6712%2Fdp%2FB0BFLQYBND%2Fref%3Dsr_1_119_sspa%3Fdib%3DeyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073286%26aref%3DfndxIZCAgL%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=fndxIZCAgL&sp_cr=ZAZ
